,stocnumb,stocname,thismon,thisrev,mom,yoy
574,1220,台榮,202208,314062,6.63,18.31
575,1220,台榮,202209,294321,-6.28,9.96
576,1220,台榮,202210,334007,13.48,18.9
577,1220,台榮,202211,350129,4.82,5.23
578,1220,台榮,202212,299446,-14.47,-5.48
579,1220,台榮,202301,185500,-38.05,-42.56
580,1220,台榮,202302,178573,-3.73,-14.05
581,1220,台榮,202303,290668,62.77,1.73
582,1220,台榮,202304,266541,-8.3,7.22
583,1220,台榮,202305,280527,5.24,-4.09
584,1220,台榮,202306,287673,2.54,-2.3
585,1220,台榮,202307,272888,-5.13,-7.34
586,1220,台榮,202308,296778,8.75,-5.5
587,1220,台榮,202309,295646,-0.38,0.45
588,1220,台榮,202310,289053,-2.23,-13.45
589,1220,台榮,202311,338368,17.06,-3.35
590,1220,台榮,202312,313541,-7.33,4.7
591,1220,台榮,202401,288895,-7.86,55.73
592,1220,台榮,202402,189790,-34.3,6.28
593,1220,台榮,202403,286684,51.05,-1.37
594,1220,台榮,202404,253570,-11.55,-4.86
595,1220,台榮,202405,292960,15.53,4.43
596,1225,福懋油,202106,1034300,-7.17,30.49
597,1225,福懋油,202107,1084754,4.87,28.01
598,1225,福懋油,202108,1052440,-2.97,27.35
599,1225,福懋油,202109,1045897,-0.62,25.12
600,1225,福懋油,202110,1081685,3.42,32.39
601,1225,福懋油,202111,1322704,22.28,46.95
602,1225,福懋油,202112,1251774,-5.36,24.32
603,1225,福懋油,202201,1291723,3.19,19.93
604,1225,福懋油,202202,934637,-27.64,4.6
605,1225,福懋油,202203,1279502,36.89,13.72
606,1225,福懋油,202204,1219664,-4.67,19.5
607,1225,福懋油,202205,1269125,4.05,13.89
608,1225,福懋油,202206,1319645,3.98,27.58
609,1225,福懋油,202207,1301087,-1.4,19.94
610,1225,福懋油,202208,1333748,2.51,26.72
611,1225,福懋油,202209,1295478,-2.86,23.86
612,1225,福懋油,202210,1291928,-0.27,19.43
613,1225,福懋油,202211,1291214,-0.05,-2.38
614,1225,福懋油,202212,1446610,12.03,15.56
615,1225,福懋油,202301,1136459,-21.43,-12.01
616,1225,福懋油,202302,1326121,16.68,41.88
617,1225,福懋油,202303,1334753,0.65,4.31
618,1225,福懋油,202304,1108821,-16.92,-9.08
619,1225,福懋油,202305,1233009,11.2,-2.84
620,1225,福懋油,202306,1140779,-7.48,-13.55
621,1225,福懋油,202307,1215578,6.55,-6.57
622,1225,福懋油,202308,1232824,1.41,-7.56
623,1225,福懋油,202309,1184327,-3.93,-8.57
624,1225,福懋油,202310,1212955,2.41,-6.11
625,1225,福懋油,202311,1237270,2.0,-4.17
626,1225,福懋油,202312,1180913,-4.55,-18.36
627,1225,福懋油,202401,1283395,8.67,12.92
628,1225,福懋油,202402,909256,-29.15,-31.43
629,1225,福懋油,202403,1151247,26.61,-13.74
630,1225,福懋油,202404,1076322,-6.5,-2.93
631,1225,福懋油,202405,1016515,-5.55,-17.55
632,1227,佳格,202106,2701602,13.83,12.94
633,1227,佳格,202107,2558217,-5.3,3.38
634,1227,佳格,202108,2813843,9.99,-11.16
635,1227,佳格,202109,3294742,17.09,-16.77
636,1227,佳格,202110,2716771,-17.54,-3.39
637,1227,佳格,202111,3684840,35.63,3.59
638,1227,佳格,202112,3562124,-3.33,-8.01
639,1227,佳格,202201,3169810,-11.01,-30.88
640,1227,佳格,202202,1311370,-58.62,-24.63
641,1227,佳格,202203,2249275,71.52,16.02
642,1227,佳格,202204,2157826,-4.06,-7.66
643,1227,佳格,202205,1961006,-9.12,-17.36
644,1227,佳格,202206,1873382,-4.46,-30.65
645,1227,佳格,202207,2146094,14.55,-16.1
646,1227,佳格,202208,2686715,25.19,-4.51
647,1227,佳格,202209,2844061,5.85,-13.67
648,1227,佳格,202210,2182437,-23.26,-19.66
649,1227,佳格,202211,2778357,27.3,-24.6
650,1227,佳格,202212,3562467,28.22,0.0
651,1227,佳格,202301,2485829,-30.22,-21.57
652,1227,佳格,202302,1413138,-43.15,7.76
653,1227,佳格,202303,1981532,40.22,-11.9
654,1227,佳格,202304,2068043,4.36,-4.16
655,1227,佳格,202305,2136966,3.33,8.97
656,1227,佳格,202306,2118460,-0.86,13.08
657,1227,佳格,202307,2151320,1.55,0.24
658,1227,佳格,202308,2657640,23.53,-1.08
659,1227,佳格,202309,3116707,17.27,9.58
660,1227,佳格,202310,2027434,-34.94,-7.1
661,1227,佳格,202311,2683145,32.34,-3.42
662,1227,佳格,202312,2963904,10.46,-16.8
663,1227,佳格,202402,1318295,-61.33,-6.71
664,1227,佳格,202403,2068129,56.87,4.37
665,1227,佳格,202404,2083668,0.75,0.75
666,1227,佳格,202405,2314332,11.07,8.29
667,1229,聯華,202106,1662605,96.7,30.35
668,1229,聯華,202107,965934,-41.9,33.2
669,1229,聯華,202108,793517,-17.84,13.06
670,1229,聯華,202109,832723,4.94,-9.08
671,1229,聯華,202110,974105,16.97,20.7
672,1229,聯華,202111,1133311,16.34,61.53
673,1229,聯華,202112,1166930,2.96,23.27
674,1229,聯華,202201,873750,-25.12,14.76
675,1229,聯華,202202,643594,-26.34,7.3
676,1229,聯華,202203,1081223,67.99,25.11
677,1229,聯華,202204,879141,-18.69,21.35
678,1229,聯華,202205,914089,3.97,8.14
679,1229,聯華,202206,2208773,141.63,32.85
680,1229,聯華,202207,906199,-58.97,-6.18
681,1229,聯華,202208,831107,-8.28,4.73
682,1229,聯華,202209,908840,9.35,9.14
683,1229,聯華,202210,908917,0.0,-6.69
684,1229,聯華,202211,941152,3.54,-16.95
685,1229,聯華,202212,1229700,30.65,5.37
686,1229,聯華,202301,813776,-33.82,-6.86
687,1229,聯華,202302,812320,-0.17,26.21
688,1229,聯華,202304,846720,-32.0,-3.68
689,1229,聯華,202305,993539,17.33,8.69
690,1229,聯華,202306,1799327,81.1,-18.53
691,1229,聯華,202307,1022672,-43.16,12.85
692,1229,聯華,202308,891803,-12.79,7.3
693,1229,聯華,202309,861221,-3.42,-5.23
694,1229,聯華,202310,1200893,39.44,32.12
695,1229,聯華,202311,1176212,-2.05,24.97
696,1229,聯華,202312,1836024,56.09,49.3
697,1229,聯華,202402,786464,-25.91,-3.18
698,1229,聯華,202403,1202405,52.88,-3.44
699,1229,聯華,202404,1132924,-5.77,33.8
700,1229,聯華,202405,1066638,-5.85,7.35
701,1231,聯華食,202106,738135,2.05,7.86
702,1231,聯華食,202107,829241,12.34,5.31
703,1231,聯華食,202108,887835,7.06,-1.36
704,1231,聯華食,202109,706336,-20.44,1.71
705,1231,聯華食,202110,752598,6.54,6.26
706,1231,聯華食,202111,748007,-0.61,6.51
707,1231,聯華食,202112,1063115,42.12,15.4
708,1231,聯華食,202201,1024108,-3.66,7.86
709,1231,聯華食,202202,689899,-32.63,-4.0
710,1231,聯華食,202203,810325,17.45,14.86
711,1231,聯華食,202204,811880,0.19,16.68
712,1231,聯華食,202205,815527,0.44,12.75
713,1231,聯華食,202206,821455,0.72,11.28
714,1231,聯華食,202207,987622,20.22,19.09
715,1231,聯華食,202208,976319,-1.14,9.96
716,1231,聯華食,202209,825821,-15.41,16.91
717,1231,聯華食,202210,866871,4.97,15.18
718,1231,聯華食,202211,869263,0.27,16.21
719,1231,聯華食,202212,1273749,46.53,19.81
720,1231,聯華食,202301,1032901,-18.9,0.85
721,1231,聯華食,202302,740027,-28.35,7.26
722,1231,聯華食,202303,1000854,35.24,23.51
723,1231,聯華食,202304,808023,-19.26,-0.47
724,1231,聯華食,202305,793134,-1.84,-2.74
725,1231,聯華食,202306,819281,3.29,-0.26
726,1231,聯華食,202307,956916,16.79,-3.1
727,1231,聯華食,202308,1042128,8.9,6.74
728,1231,聯華食,202309,796194,-23.59,-3.58
729,1231,聯華食,202310,874442,9.82,0.87
730,1231,聯華食,202311,827389,-5.38,-4.81
731,1231,聯華食,202312,1161967,40.43,-8.77
732,1231,聯華食,202401,1113178,-4.19,7.77
733,1231,聯華食,202402,884138,-20.57,19.47
734,1231,聯華食,202403,908144,2.71,-9.26
735,1231,聯華食,202404,859339,-5.37,6.35
736,1231,聯華食,202405,923424,7.45,16.42
737,1232,大統益,202106,1358757,-17.25,-4.64
738,1232,大統益,202107,1556554,14.55,6.22
739,1232,大統益,202108,1634616,5.01,12.15
740,1232,大統益,202109,1650643,0.98,7.34
741,1232,大統益,202110,1987843,20.42,31.11
742,1232,大統益,202111,2105196,5.9,32.06
743,1232,大統益,202112,1782666,-15.32,-3.38
744,1232,大統益,202201,2063315,15.74,24.3
745,1232,大統益,202202,1467011,-28.9,6.5
746,1232,大統益,202203,2167843,47.77,20.07
747,1232,大統益,202204,1919923,-11.43,0.16
748,1232,大統益,202205,1974737,2.85,20.25
749,1232,大統益,202206,2040294,3.31,50.15
750,1232,大統益,202207,1798053,-11.87,15.51
751,1232,大統益,202208,2186695,21.61,33.77
752,1232,大統益,202209,2070078,-5.33,25.41
753,1232,大統益,202210,2198870,6.22,10.61
754,1232,大統益,202211,2258878,2.72,7.3
755,1232,大統益,202212,2531262,12.05,41.99
756,1232,大統益,202301,2049752,-19.02,-0.65
757,1232,大統益,202302,2067495,0.86,40.93
758,1232,大統益,202303,2090669,1.12,-3.55
759,1232,大統益,202304,1788853,-14.43,-6.82
760,1232,大統益,202305,1998466,11.71,1.2
761,1232,大統益,202306,1874166,-6.21,-8.14
762,1232,大統益,202307,1761631,-6.0,-2.02
763,1232,大統益,202308,2202657,25.03,0.72
764,1232,大統益,202309,1874068,-14.91,-9.46
765,1232,大統益,202310,1922344,2.57,-12.57
766,1232,大統益,202311,1923822,0.07,-14.83
767,1232,大統益,202312,2006424,4.29,-20.73
768,1232,大統益,202401,2119258,5.62,3.39
769,1232,大統益,202402,1595396,-24.71,-22.83
770,1232,大統益,202403,1911693,19.82,-8.56
771,1232,大統益,202404,1793456,-6.18,0.25
772,1232,大統益,202405,1848037,3.04,-7.52
773,1233,天仁,202106,107176,-20.5,-24.51
774,1233,天仁,202107,128786,20.16,-21.74
775,1233,天仁,202108,137571,6.82,-19.24
776,1233,天仁,202109,163902,19.13,-9.21
777,1233,天仁,202110,140650,-14.18,-4.46
778,1233,天仁,202111,161242,14.64,-13.51
779,1233,天仁,202112,192899,19.63,12.58
780,1233,天仁,202201,188123,-2.47,10.28
781,1233,天仁,202202,131798,-29.94,-19.52
782,1233,天仁,202203,138421,5.02,-6.66
783,1233,天仁,202204,128340,-7.28,-9.07
784,1233,天仁,202205,148437,15.65,10.1
785,1233,天仁,202206,134187,-9.6,25.2
786,1233,天仁,202207,148964,11.01,15.66
787,1233,天仁,202208,158102,6.13,14.92
788,1233,天仁,202209,150985,-4.5,-7.88
789,1233,天仁,202210,149886,-0.72,6.56
790,1233,天仁,202211,177433,18.37,10.04
791,1233,天仁,202212,193545,9.08,0.33
792,1233,天仁,202301,209169,8.07,11.18
793,1233,天仁,202302,153523,-26.6,16.48
794,1233,天仁,202303,162294,5.71,17.24
795,1233,天仁,202304,165246,1.81,28.75
796,1233,天仁,202305,173923,5.25,17.16
797,1233,天仁,202306,168374,-3.19,25.47
798,1233,天仁,202307,169784,0.83,13.97
799,1233,天仁,202308,178560,5.16,12.93
800,1233,天仁,202309,189526,6.14,25.52
801,1233,天仁,202310,175783,-7.25,17.27
802,1233,天仁,202311,172074,-2.1,-3.02
803,1233,天仁,202312,208774,21.32,7.86
804,1233,天仁,202401,208014,-0.36,-0.55
805,1233,天仁,202402,184141,-11.47,19.94
806,1233,天仁,202403,189036,2.65,16.47
807,1233,天仁,202404,171314,-9.37,3.67
808,1233,天仁,202405,182752,6.67,5.07
809,1234,黑松,202106,748522,2.34,-2.79
810,1234,黑松,202107,766210,2.36,-18.16
811,1234,黑松,202108,853329,11.37,-13.2
812,1234,黑松,202109,790834,-7.32,-9.78
813,1234,黑松,202110,765041,-3.26,1.49
814,1234,黑松,202111,784292,2.51,6.3
815,1234,黑松,202112,881319,12.37,4.21
816,1234,黑松,202201,940229,6.68,12.59
817,1234,黑松,202202,465642,-50.47,-27.92
818,1234,黑松,202203,638270,37.07,-13.01
819,1234,黑松,202204,645499,1.13,-6.05
820,1234,黑松,202205,605223,-6.23,-17.24
821,1234,黑松,202206,752225,24.28,0.49
822,1234,黑松,202207,952900,26.67,24.36
823,1234,黑松,202208,1074526,12.76,25.92
824,1234,黑松,202209,890678,-17.1,12.62
825,1234,黑松,202210,817431,-8.22,6.84
826,1234,黑松,202211,919746,12.51,17.27
827,1234,黑松,202212,856128,-6.91,-2.85
828,1234,黑松,202301,1044159,21.96,11.05
829,1234,黑松,202302,795909,-23.77,70.92
830,1234,黑松,202303,701960,-11.8,9.97
831,1234,黑松,202304,696800,-0.73,7.94
832,1234,黑松,202305,775650,11.31,28.15
833,1234,黑松,202306,827576,6.69,10.01
834,1234,黑松,202307,983847,18.88,3.24
835,1234,黑松,202308,1121037,13.94,4.32
836,1234,黑松,202309,1017186,-9.26,14.2
837,1234,黑松,202310,960839,-5.53,17.54
838,1234,黑松,202311,892680,-7.09,-2.94
839,1234,黑松,202312,763053,-14.52,-10.87
840,1234,黑松,202402,920491,-13.82,15.65
841,1234,黑松,202403,650704,-29.3,-7.3
842,1234,黑松,202404,667933,2.64,-4.14
843,1234,黑松,202405,810162,21.29,4.44
844,1235,興泰,202106,1630,52.9,-46.25
845,1235,興泰,202107,2096,28.58,-68.4
846,1235,興泰,202108,2284,8.96,-75.9
847,1235,興泰,202109,24875,989.09,-11.74
848,1235,興泰,202110,1776,-92.86,-72.05
849,1235,興泰,202111,1203,-32.26,-85.23
850,1235,興泰,202112,1227,1.99,-85.73
851,1235,興泰,202201,1218,-0.73,-33.55
852,1235,興泰,202202,685,-43.76,-30.03
853,1235,興泰,202203,1533,123.79,51.93
854,1235,興泰,202204,1312,-14.41,17.98
855,1235,興泰,202205,1859,41.69,74.39
856,1235,興泰,202206,2723,46.47,67.05
857,1235,興泰,202207,3274,20.23,56.2
858,1235,興泰,202208,6974,113.01,205.34
859,1235,興泰,202209,29265,319.63,17.64
860,1235,興泰,202210,3211,-89.02,80.79
861,1235,興泰,202211,2669,-16.87,121.86
862,1235,興泰,202212,2455,-8.01,100.08
863,1235,興泰,202301,1292,-47.37,6.07
864,1235,興泰,202302,1707,32.12,149.19
865,1235,興泰,202303,2365,38.54,54.27
866,1235,興泰,202304,2232,-5.62,70.12
867,1235,興泰,202305,3193,43.05,71.75
868,1235,興泰,202306,4266,33.6,56.66
869,1235,興泰,202307,4037,-5.36,23.3
870,1235,興泰,202308,6684,65.56,-4.15
871,1235,興泰,202309,6537,-2.19,-77.66
872,1235,興泰,202310,3323,-49.16,3.48
873,1235,興泰,202311,19326,481.58,624.09
874,1235,興泰,202312,13556,-29.85,452.17
875,1235,興泰,202401,5435,-59.9,248.39
876,1235,興泰,202402,2152,-60.4,17.21
877,1235,興泰,202403,9674,349.53,309.04
878,1235,興泰,202404,9192,-4.98,311.82
879,1235,興泰,202405,3771,-58.97,18.1
880,1236,宏亞,202106,83920,-14.4,3.95
881,1236,宏亞,202107,119197,42.03,-2.85
882,1236,宏亞,202108,107836,-9.53,-26.63
883,1236,宏亞,202109,174351,61.68,-9.68
884,1236,宏亞,202110,119686,-31.35,5.95
885,1236,宏亞,202111,147790,23.48,3.1
886,1236,宏亞,202112,263522,78.3,13.99
887,1236,宏亞,202201,283748,7.67,-13.88
888,1236,宏亞,202202,96993,-65.81,1.23
889,1236,宏亞,202203,163958,69.04,42.2
890,1236,宏亞,202204,130046,-20.68,29.84
891,1236,宏亞,202205,138780,6.71,41.54
892,1236,宏亞,202206,114716,-17.33,36.69
893,1236,宏亞,202207,170333,48.48,42.9
894,1236,宏亞,202208,221454,30.01,105.36
895,1236,宏亞,202209,141089,-36.28,-19.07
896,1236,宏亞,202210,137410,-2.6,14.8
897,1236,宏亞,202211,190090,38.33,28.62
898,1236,宏亞,202212,320009,68.34,21.43
899,1236,宏亞,202301,220785,-31.0,-22.18
900,1236,宏亞,202302,110189,-50.09,13.6
901,1236,宏亞,202303,158593,43.92,-3.27
902,1236,宏亞,202304,133452,-15.85,2.61
903,1236,宏亞,202305,131830,-1.21,-5.0
904,1236,宏亞,202306,125337,-4.92,9.25
905,1236,宏亞,202307,146859,17.17,-13.78
906,1236,宏亞,202308,172261,17.29,-22.21
907,1236,宏亞,202309,222123,28.94,57.43
908,1236,宏亞,202310,125408,-43.54,-8.73
909,1236,宏亞,202311,164750,31.37,-13.33
910,1236,宏亞,202312,218212,32.45,-31.81
911,1236,宏亞,202402,98637,-71.37,-10.48
912,1236,宏亞,202403,130365,32.16,-17.79
913,1236,宏亞,202404,111821,-14.22,-16.2
914,1236,宏亞,202405,130569,16.76,-0.95
915,1240,茂生農經,202106,248171,4.46,38.76
916,1240,茂生農經,202107,280792,13.14,55.25
917,1240,茂生農經,202108,248636,-11.45,34.4
918,1240,茂生農經,202109,237157,-4.61,21.01
919,1240,茂生農經,202110,293671,23.82,43.81
920,1240,茂生農經,202111,264170,-10.04,36.95
921,1240,茂生農經,202112,294106,11.33,27.05
922,1240,茂生農經,202201,275522,-6.31,25.65
923,1240,茂生農經,202202,211683,-23.17,10.95
924,1240,茂生農經,202203,274367,29.61,16.56
925,1240,茂生農經,202204,290585,5.91,16.51
926,1240,茂生農經,202205,292443,0.63,23.09
927,1240,茂生農經,202206,292475,0.01,17.85
928,1240,茂生農經,202207,262129,-10.37,-6.64
929,1240,茂生農經,202208,281860,7.52,13.36
930,1240,茂生農經,202209,281078,-0.27,18.51
931,1240,茂生農經,202210,312492,11.17,6.4
932,1240,茂生農經,202211,286961,-8.17,8.62
933,1240,茂生農經,202212,309199,7.74,5.13
934,1240,茂生農經,202301,246654,-20.22,-10.47
935,1240,茂生農經,202302,239185,-3.02,12.99
936,1240,茂生農經,202303,265965,11.19,-3.06
937,1240,茂生農經,202304,216807,-18.48,-25.38
938,1240,茂生農經,202305,232261,7.12,-20.57
939,1240,茂生農經,202306,222821,-4.06,-23.81
940,1240,茂生農經,202307,240796,8.06,-8.13
941,1240,茂生農經,202308,237505,-1.36,-15.73
942,1240,茂生農經,202309,223358,-5.95,-20.53
943,1240,茂生農經,202310,245925,10.1,-21.3
944,1240,茂生農經,202311,270163,9.85,-5.85
945,1240,茂生農經,202312,270129,-0.01,-12.63
946,1240,茂生農經,202401,274994,1.8,11.48
947,1240,茂生農經,202402,210084,-23.6,-12.16
948,1240,茂生農經,202403,229752,9.36,-13.61
949,1240,茂生農經,202404,232329,1.12,7.15
950,1240,茂生農經,202405,271224,16.74,16.77
951,1259,安心,202106,350351,-13.41,-27.19
952,1259,安心,202107,375420,7.15,-25.29
953,1259,安心,202108,411406,9.58,-15.55
954,1259,安心,202109,440163,6.98,-5.72
955,1259,安心,202110,462531,5.08,2.48
956,1259,安心,202111,423554,-8.42,-2.79
957,1259,安心,202112,449403,6.1,2.76
958,1259,安心,202201,449374,-0.0,4.74
959,1259,安心,202202,414356,-7.79,-2.91
960,1259,安心,202203,474960,14.62,10.61
961,1259,安心,202204,457469,-3.68,5.49
962,1259,安心,202205,475404,3.92,17.48
963,1259,安心,202206,475576,0.03,35.74
964,1259,安心,202207,507739,6.76,35.24
965,1259,安心,202208,524381,3.27,27.46
966,1259,安心,202209,489931,-6.56,11.3
967,1259,安心,202210,481302,-1.76,4.05
968,1259,安心,202211,487256,1.23,15.03
969,1259,安心,202212,472991,-2.92,5.24
970,1259,安心,202301,526155,11.23,17.08
971,1259,安心,202302,436184,-17.09,5.26
972,1259,安心,202303,473205,8.48,-0.36
973,1259,安心,202304,468795,-0.93,2.47
974,1259,安心,202305,503449,7.39,5.89
975,1259,安心,202306,524226,4.12,10.22
976,1259,安心,202307,543899,3.75,7.12
977,1259,安心,202308,533004,-2.0,1.64
978,1259,安心,202309,517430,-2.92,5.61
979,1259,安心,202310,505925,-2.22,5.11
980,1259,安心,202311,484899,-4.15,-0.48
981,1259,安心,202312,490421,1.13,3.68
982,1259,安心,202401,494412,0.81,-6.03
983,1259,安心,202402,494983,0.11,13.48
984,1259,安心,202403,503760,1.77,6.45
985,1259,安心,202404,482451,-4.22,2.91
986,1259,安心,202405,522659,8.33,3.81
987,1264,德麥,202106,329871,-6.16,-2.57
988,1264,德麥,202107,388748,17.84,3.34
989,1264,德麥,202108,402407,3.51,2.88
990,1264,德麥,202109,436570,8.48,-4.11
991,1264,德麥,202110,376190,-13.83,9.37
992,1264,德麥,202111,478574,27.21,19.73
993,1264,德麥,202112,571633,19.44,12.72
994,1264,德麥,202201,521490,-8.77,3.08
995,1264,德麥,202202,268668,-48.48,1.6
996,1264,德麥,202203,425770,58.47,0.98
997,1264,德麥,202204,448442,5.32,9.47
998,1264,德麥,202205,382058,-14.8,8.67
999,1264,德麥,202206,385242,0.83,16.78
1000,1264,德麥,202207,423243,9.86,8.87
1001,1264,德麥,202208,456315,7.81,13.39
1002,1264,德麥,202209,454924,-0.3,4.2
1003,1264,德麥,202210,437074,-3.92,16.18
1004,1264,德麥,202211,492249,12.62,2.85
1005,1264,德麥,202212,604559,22.81,5.75
1006,1264,德麥,202301,421675,-30.25,-19.14
1007,1264,德麥,202302,383636,-9.02,42.79
1008,1264,德麥,202303,532337,38.76,25.02
1009,1264,德麥,202304,456288,-14.28,1.74
1010,1264,德麥,202305,469659,2.93,22.92
1011,1264,德麥,202306,441417,-6.01,14.58
1012,1264,德麥,202307,451975,2.39,6.78
1013,1264,德麥,202308,512933,13.48,12.4
1014,1264,德麥,202309,537887,4.86,18.23
1015,1264,德麥,202310,458599,-14.74,4.92
1016,1264,德麥,202311,518651,13.09,5.36
1017,1264,德麥,202312,595343,14.78,-1.52
1018,1264,德麥,202401,680468,14.29,61.37
1019,1264,德麥,202402,342042,-49.73,-10.84
1020,1264,德麥,202403,522003,52.61,-1.94
1021,1264,德麥,202404,532647,2.03,16.73
1022,1264,德麥,202405,538142,1.03,14.58
1023,1268,漢來美食,202106,53888,-68.54,-79.87
1024,1268,漢來美食,202107,52967,-1.7,-83.05
1025,1268,漢來美食,202108,136176,157.09,-62.65
1026,1268,漢來美食,202109,224363,64.75,-33.39
1027,1268,漢來美食,202110,284966,27.01,-14.14
1028,1268,漢來美食,202111,312488,9.65,0.64
1029,1268,漢來美食,202112,379315,21.38,6.32
1030,1268,漢來美食,202201,412375,8.71,22.67
1031,1268,漢來美食,202202,312197,-24.29,-22.46
1032,1268,漢來美食,202203,312061,-0.04,8.29
