公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
3014,聯陽,-,14.26,384572,-24.25,580181,439439,-24.25,580181,439439
3016,嘉晶,-,-14.82,447295,-21.28,483983,380976,-21.28,483983,380976
3034,聯詠,-,-7.02,7768890,-41.35,12317273,7223448,-41.35,12317273,7223448
3035,智原,-,-1.07,1086657,2.27,1051004,1074944,2.27,1051004,1074944
3041,揚智,本月營收較去年同期減少，係因1月份工作天數較短及部分客戶調整備貨節奏所致。,-70.45,277213,-58.07,195325,81896,-58.07,195325,81896
3054,立萬利,本期因適逢農曆春節休假致本期營收較去年同期減少。,-56.92,3677,-59.78,3939,1584,-59.78,3939,1584
3094,聯傑,-,-8.3,22654,-22.86,26929,20773,-22.86,26929,20773
3189,景碩,-,-24.78,2822214,-36.81,3359365,2122589,-36.81,3359365,2122589
3257,虹冠電,-,35.69,33742,-35.06,70512,45785,-35.06,70512,45785
3413,京鼎,-,-10.82,1318156,3.76,1132842,1175482,3.76,1132842,1175482
3443,創意,-,-33.06,3117859,26.8,1645799,2087023,26.8,1645799,2087023
3450,聯鈞,-,-5.41,432248,-33.29,612895,408860,-33.29,612895,408860
3530,晶相光,-,-30.54,201638,-28.69,196419,140051,-28.69,196419,140051
3532,台勝科,-,-18.87,1386457,-9.15,1238250,1124830,-9.15,1238250,1124830
3536,誠創,-,-60.44,47038,-49.13,36583,18608,-49.13,36583,18608
3545,敦泰,-,-32.99,1130912,-44.99,1377485,757754,-44.99,1377485,757754
3583,辛耘,-,-13.87,538867,8.62,427217,464080,8.62,427217,464080
3588,通嘉,因過年工作天數減少及整體市場需求下降,-28.71,91233,-67.27,198716,65039,-67.27,198716,65039
3592,瑞鼎,整體需求動能不足，致營收減少。,-17.38,1410187,-55.64,2626813,1165043,-55.64,2626813,1165043
3686,達能,本期銷售標的為半導體產業之DRAM電子零組件，與上期銷售標的在產品數量與價格規模都較少，所以營收有所差異。,-57.47,863,-97.02,12327,367,-97.02,12327,367
3711,日月光投控,-,-15.06,53138889,-7.08,48573947,45131358,-7.08,48573947,45131358
4919,新唐,-,-22.02,3000933,-31.9,3436678,2340102,-31.9,3436678,2340102
4952,凌通,全球景氣下滑，終端需求不振致營收減少。,-20.18,144403,-59.88,287300,115256,-59.88,287300,115256
4961,天鈺,-,-19.31,1420118,-43.79,2038502,1145792,-43.79,2038502,1145792
4967,十銓,-,-34.79,677831,-24.45,585045,441962,-24.45,585045,441962
4968,立積,-,-4.74,231311,-20.34,276620,220343,-20.34,276620,220343
5222,全訊,-,-39.69,122428,-8.21,80436,73831,-8.21,80436,73831
5269,祥碩,-,-6.25,372511,-39.64,578572,349217,-39.64,578572,349217
5285,界霖,-,-12.07,468313,-25.02,549158,411754,-25.02,549158,411754
5471,松翰,客戶需求下降,-10.89,181402,-51.91,336154,161645,-51.91,336154,161645
6202,盛群,市場需求減少,-27.87,347486,-61.21,646206,250632,-61.21,646206,250632
6239,力成,-,-13.49,5780399,-30.96,7243417,5000411,-30.96,7243417,5000411
6243,迅杰,-,6.11,60637,-8.45,70290,64344,-8.45,70290,64344
6257,矽格,-,-11.89,1335424,-18.79,1448844,1176589,-18.79,1448844,1176589
6271,同欣電,-,-9.22,1070059,-15.41,1148483,971392,-15.41,1148483,971392
6515,穎崴,-,-10.76,477430,35.56,314261,426031,35.56,314261,426031
6531,愛普*,主要係終端需求減少所致,-26.71,276822,-63.58,557185,202877,-63.58,557185,202877
6533,晶心科,-,-14.01,73227,10.8,56824,62963,10.8,56824,62963
6552,易華電,市場劇烈下滑致本月減少超過50%,-31.66,148751,-51.81,210940,101647,-51.81,210940,101647
6695,芯鼎,-,3.26,63380,-16.32,78220,65452,-16.32,78220,65452
6719,力智,市場需求減少，致營收較去年同期減少。,-23.96,347751,-54.76,584518,264423,-54.76,584518,264423
6756,威鋒電子,本期出貨量減少,-16.02,131905,-67.69,342859,110765,-67.69,342859,110765
6770,力積電,-,-4.09,4100138,-42.88,6884583,3932436,-42.88,6884583,3932436
6789,采鈺,無,-8.61,574302,-17.85,638898,524825,-17.85,638898,524825
6799,來頡,-,-9.61,78159,-34.37,107653,70643,-34.37,107653,70643
8016,矽創,-,-9.9,1158134,-44.62,1884275,1043464,-44.62,1884275,1043464
8028,昇陽半導體,-,-1.36,264009,0.13,260045,260402,0.13,260045,260402
8081,致新,-,0.94,554644,-31.29,814958,559902,-31.29,814958,559902
8110,華東,-,-18.17,690098,-25.21,755049,564692,-25.21,755049,564692
8131,福懋科,-,-12.13,846184,-13.33,857821,743459,-13.33,857821,743459
8150,南茂,-,-14.39,1553828,-41.47,2272996,1330159,-41.47,2272996,1330159
8261,富鼎,-,-8.32,213534,-47.86,375452,195755,-47.86,375452,195755
8271,宇瞻,-,-9.03,608988,-39.24,911767,553971,-39.24,911767,553971
2301,光寶科,-,-20.03,13354661,-26.32,14495059,10678871,-26.32,14495059,10678871
2305,全友,-,-45.98,40793,-33.53,33155,22035,-33.53,33155,22035
2324,仁寶,無,-13.51,72523203,-24.11,82650402,62723148,-24.11,82650402,62723148
2331,精英,-,-13.94,1792977,-44.31,2770931,1542930,-44.31,2770931,1542930
2352,佳世達,-,-12.18,17983706,-23.13,20546375,15793150,-23.13,20546375,15793150
2353,宏��,-,-40.44,22892167,-45.81,25157785,13632970,-45.81,25157785,13632970
2356,英業達,-,-7.63,40324850,-6.04,39640876,37244770,-6.04,39640876,37244770
2357,華碩,-,-33.44,41013055,-36.75,43155373,27294484,-36.75,43155373,27294484
2362,藍天,-,4.35,1667082,-14.61,2037436,1739716,-14.61,2037436,1739716
2364,倫飛,-,-11.47,79867,25.0,56564,70705,25.0,56564,70705
2365,昆盈,1俄烏戰爭及高利率影響歐洲需求2貨幣眨值及進口管制政策抑制拉丁美洲訂單3行車紀錄器產品出貨大幅萎縮4農曆春節假期工作天數減半,-20.42,64827,-63.67,142025,51589,-63.67,142025,51589
2376,技嘉,-,-6.3,8772357,-42.13,14205060,8219614,-42.13,14205060,8219614
2377,微星,-,7.05,12289620,-35.46,20386768,13156226,-35.46,20386768,13156226
2380,虹光,海外及中國地區銷售減少,-29.53,176834,-51.08,254733,124611,-51.08,254733,124611
2382,廣達,-,-15.29,106329239,-10.64,100800443,90070736,-10.64,100800443,90070736
2387,精元,-,-36.82,1921741,-39.64,2011583,1214056,-39.64,2011583,1214056
2395,研華,-,0.09,5635058,4.76,5383995,5640376,4.76,5383995,5640376
2397,友通,-,-19.27,1499864,-3.94,1260538,1210756,-3.94,1260538,1210756
2399,映泰,-,47.41,156118,-21.28,292377,230135,-21.28,292377,230135
2405,輔信,-,20.05,122604,8.49,135664,147189,8.49,135664,147189
2417,圓剛,-,-34.95,285364,-41.51,317377,185628,-41.51,317377,185628
2424,隴華,本月增加因本月銷售監控系統軟硬體，去年同期無銷售監控系統軟硬體。,-75.16,15403,147.73,1544,3825,147.73,1544,3825
2425,承啟,-,-44.48,559917,-34.59,475271,310852,-34.59,475271,310852
2442,新美齊,-,-8.65,9968,-4.54,9539,9105,-4.54,9539,9105
2465,麗臺,本月及累計較去年同期同時減少71.95%，主係112年01月有農曆春節假期及市場之人工智能行業應用相關產品的需求不如預期所致。,-60.21,498619,-71.94,707236,198399,-71.94,707236,198399
2495,普安,-,3.45,110741,37.04,83601,114568,37.04,83601,114568
3002,歐格,-,-31.3,70630,-4.71,50923,48522,-4.71,50923,48522
3005,神基,-,0.04,2551328,-3.44,2643512,2552574,-3.44,2643512,2552574
3013,晟銘電,-,-43.74,812403,-0.58,459693,457018,-0.58,459693,457018
3017,奇鋐,-,-38.42,4564663,-35.42,4352507,2810770,-35.42,4352507,2810770
3022,威強電,-,-9.76,738946,7.87,618164,666814,7.87,618164,666814
3046,建��,-,-12.57,244275,49.8,142547,213549,49.8,142547,213549
3057,喬鼎,1.客戶仍持續調整庫存 2.	因農曆年休假，造成工作天數減少,-33.13,57811,-56.15,88169,38654,-56.15,88169,38654
3060,銘異,-,-4.86,187147,-42.43,309284,178048,-42.43,309284,178048
3231,緯創,-,-42.99,96428739,-17.9,66957794,54967408,-17.9,66957794,54967408
3416,融程電,-,-24.39,248773,7.19,175462,188083,7.19,175462,188083
3494,誠研,-,34.11,26006,4.46,33387,34878,4.46,33387,34878
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",1.44,1411594,-35.58,2223025,1432028,-35.58,2223025,1432028
3652,精聯,-,-17.25,188538,-0.1,156177,156015,-0.1,156177,156015
3701,大眾控,-,-41.74,1279696,-31.96,1095766,745541,-31.96,1095766,745541
3706,神達,-,-39.19,4378663,-35.58,4133379,2662557,-35.58,4133379,2662557
3712,永崴投控,-,-34.9,1591577,31.39,788528,1036060,31.39,788528,1036060
4916,事欣科,主係因客戶出貨需求增加所致,-40.35,379139,50.99,149756,226122,50.99,149756,226122
4938,和碩,無,10.49,112769371,1.19,123138251,124608998,1.19,123138251,124608998
5258,虹堡,-,-35.94,862455,10.1,501757,552444,10.1,501757,552444
6117,迎廣,-,-10.07,164101,-26.26,200141,147570,-26.26,200141,147570
6128,上福,-,7.25,409634,-2.16,449054,439342,-2.16,449054,439342
6166,凌華,-,-26.37,1268115,3.81,899276,933609,3.81,899276,933609
6206,飛捷,去年基期相對偏高,14.42,234232,-52.62,565773,268023,-52.62,565773,268023
6230,尼得科超眾,-,-8.62,1093060,22.26,816901,998800,22.26,816901,998800
6235,華孚,-,-7.88,437861,33.9,301211,403328,33.9,301211,403328
6277,宏正,-,-1.41,477214,12.46,418304,470444,12.46,418304,470444
6414,樺漢,"以上申報之合併營收已排除停業單位營收。112年1月及111年1月累計合併營收(含停業單位)為8,890,831仟元及7,894,356仟元。",-38.18,14309522,23.39,7168165,8845490,23.39,7168165,8845490
6579,研揚,-,-18.08,774465,2.82,616948,634369,2.82,616948,634369
6669,緯穎,-,-46.2,30515973,29.21,12704870,16417154,29.21,12704870,16417154
8114,振樺電,-,-26.65,948531,-12.58,795823,695702,-12.58,795823,695702
8163,達方,-,-19.73,2355541,-26.6,2576169,1890786,-26.6,2576169,1890786
8210,勤誠,-,-61.29,1090260,-42.64,735855,422035,-42.64,735855,422035
9912,偉聯,-,-15.33,54088,-3.89,47651,45795,-3.89,47651,45795
2323,中環,-,13.22,499748,-23.67,741423,565856,-23.67,741423,565856
2349,錸德,-,-15.28,659980,5.83,528253,559092,5.83,528253,559092
2374,佳能,-,-17.91,367763,-20.0,377353,301864,-20.0,377353,301864
2393,億光,-,-0.12,1411433,-24.43,1865628,1409739,-24.43,1865628,1409739
2406,國碩,-,-46.06,636672,-43.64,609278,343386,-43.64,609278,343386
2409,友達,-,-11.37,17996833,-42.67,27823033,15950503,-42.67,27823033,15950503
2426,鼎元,-,13.6,151159,-26.38,233276,171730,-26.38,233276,171730
2429,銘旺科,-,-15.2,36150,-39.26,50473,30653,-39.26,50473,30653
2438,翔耀,客戶需求減緩致使營收下滑,-58.67,10126,-81.67,22838,4185,-81.67,22838,4185
2466,冠西電,光電元件因一月出貨天日減少致營收較去年同期減少。,-38.74,63596,-56.6,89779,38956,-56.6,89779,38956
2486,一詮,-,-13.69,371043,-29.8,456164,320218,-29.8,456164,320218
2489,瑞軒,-,-8.93,1162468,-34.85,1624977,1058578,-34.85,1624977,1058578
2491,吉祥全,主係合併營收中之子公司，自112年起因營運模式調整，將金融投資所產生之損益或評價表達於營業外收入及支出項下。,130.28,-40035,104.81,-251964,12125,104.81,-251964,12125
3008,大立光,-,-18.74,4015226,-13.13,3755829,3262688,-13.13,3755829,3262688
3019,亞光,-,-25.87,1454920,-33.12,1612556,1078392,-33.12,1612556,1078392
3024,憶聲,-,102.61,60558,-0.38,123169,122697,-0.38,123169,122697
3031,佰鴻,112年1月份因農曆新年年假，工作天數較少，造成112年1月營收偏低。,-48.36,116679,-50.91,122738,60252,-50.91,122738,60252
3038,全台,-,0.13,361216,-9.63,400274,361707,-9.63,400274,361707
3049,和鑫,本期營收較去年同期減少64.93，係客戶需求減少所致。,-56.3,197473,-64.93,246040,86280,-64.93,246040,86280
3050,鈺德,-,-15.48,98814,-3.22,86296,83510,-3.22,86296,83510
3051,力特,主要係全球市場持續受到銀行升息、通膨影響及大陸地區疫情、長假等影響客戶整體投產需求,-25.34,189352,-49.88,282092,141370,-49.88,282092,141370
3059,華晶科,-,-14.65,919420,-34.41,1196336,784667,-34.41,1196336,784667
3149,正達,-,-26.29,155807,-46.73,215615,114844,-46.73,215615,114844
3356,奇偶,-,-0.85,99863,18.98,83212,99008,18.98,83212,99008
3406,玉晶光,-,-7.51,1457212,3.08,1307333,1347649,3.08,1307333,1347649
3437,榮創,客戶需求變動,25.24,112941,-57.92,336188,141456,-57.92,336188,141456
3454,晶睿,本公司因客戶訂單增加，故本月營收較去年同期成長達59.24%,-23.44,1110762,59.23,533987,850295,59.23,533987,850295
3481,群創,-,-21.82,16113266,-47.54,24013292,12596594,-47.54,24013292,12596594
3504,揚明光,-,-27.47,301150,-42.74,381440,218404,-42.74,381440,218404
3535,晶彩科,本公司以銷售機台為主，112年1月出售機台較去年同期少，且112年累計出售機台較去年同期減少，此為產業特性，尚屬正常。,-56.28,126375,-51.5,113916,55243,-51.5,113916,55243
3543,州巧,-,-5.77,236370,-25.55,299151,222716,-25.55,299151,222716
3563,牧德,-,-12.3,186029,-19.53,202746,163142,-19.53,202746,163142
3576,聯合再生,-,-20.26,1909794,2.44,1486447,1522823,2.44,1486447,1522823
3591,艾笛森,-,7.86,141295,-13.51,176214,152404,-13.51,176214,152404
3622,洋華,-,-5.02,62477,-24.05,78127,59336,-24.05,78127,59336
3714,富采,因總體經濟影響及春節假期當月工作日減少，致1月營業額較去年同期減少逾50%。,-12.64,1465172,-58.06,3051739,1279888,-58.06,3051739,1279888
4934,太極,-,-38.88,242578,30.79,113340,148240,30.79,113340,148240
4942,嘉彰,-,-7.65,493315,-35.87,710324,455530,-35.87,710324,455530
4956,光鋐,-,-12.77,104576,-20.32,114485,91215,-20.32,114485,91215
4960,誠美材,-,-19.62,714121,-42.07,990941,573968,-42.07,990941,573968
4976,佳凌,-,10.36,71883,-6.82,85145,79337,-6.82,85145,79337
5234,達興材料,-,0.13,312953,-22.71,405491,313389,-22.71,405491,313389
5244,弘凱,-,-28.57,81062,-40.39,97141,57900,-40.39,97141,57900
5484,慧友,-,-27.21,36194,-4.03,27452,26345,-4.03,27452,26345
6116,彩晶,主要為面板價格較去年同期下跌所致。,-31.63,1141608,-55.01,1735178,780503,-55.01,1735178,780503
6120,達運,-,-17.66,1033789,-48.28,1645988,851191,-48.28,1645988,851191
6164,華興,-,-35.65,84565,-41.09,92375,54413,-41.09,92375,54413
6168,宏齊,-,5.67,162463,-28.03,238555,171681,-28.03,238555,171681
6176,瑞儀,-,-12.45,3691996,-29.2,4565063,3232033,-29.2,4565063,3232033
6209,今國光,-,-36.73,306588,-37.75,311627,193978,-37.75,311627,193978
6225,天瀚,本期因遇過年期間致營收較去年同期減少,-54.7,4665,-51.91,4394,2113,-51.91,4394,2113
6226,光鼎,-,-41.94,69581,-43.51,71519,40396,-43.51,71519,40396
6278,台表科,本月營收及本年累計營收均較去年同期減少，主要是因工作天數較少導致。,-52.62,5331925,-59.92,6303295,2525994,-59.92,6303295,2525994
6405,悅城,主係出貨量減少所致。,-43.98,24777,-70.76,47471,13878,-70.76,47471,13878
6443,元晶,-,-38.36,1139354,-3.08,724576,702245,-3.08,724576,702245
6477,安集,本月模組銷售量較去年同期減少，故整體合併營收下降。,-17.0,97693,-65.41,234449,81076,-65.41,234449,81076
6668,中揚光,-,-30.32,106881,-3.81,77418,74464,-3.81,77418,74464
6706,惠特,本月營收較去年同期減少，主係全球經濟衰退，故客戶拉貨速度放緩所致。,1.82,128945,-78.3,605254,131301,-78.3,605254,131301
8104,錸寶,112/1營收較去年同期大幅增加，主係因合併達振所致。,-13.82,253902,96.28,111476,218812,96.28,111476,218812
8105,凌巨,-,4.69,811928,-7.24,916432,850044,-7.24,916432,850044
8215,明基材,-,3.11,1211728,-15.9,1485737,1249451,-15.9,1485737,1249451
2314,台揚,地面微波通訊系統及器材營收增加,9.65,408807,69.13,265051,448283,69.13,265051,448283
2321,東訊,-,-29.13,81299,-43.3,101616,57612,-43.3,101616,57612
2332,友訊,-,9.22,1313864,20.54,1190429,1435005,20.54,1190429,1435005
2345,智邦,-,-28.51,8770217,19.21,5258916,6269502,19.21,5258916,6269502
2412,中華電,-,-15.25,20961444,1.99,17416392,17764178,1.99,17416392,17764178
2419,仲琦,-,-29.88,1379441,39.42,693700,967214,39.42,693700,967214
2439,美律,-,-11.13,3032043,13.46,2374754,2694480,13.46,2374754,2694480
2444,兆勁,-,-44.67,193234,-16.71,128357,106898,-16.71,128357,106898
2450,神腦,-,-2.86,2795633,-7.42,2933577,2715664,-7.42,2933577,2715664
2455,全新,客戶需求減少,-38.83,183123,-61.43,290401,112004,-61.43,290401,112004
2485,兆赫,-,-24.63,606173,-8.34,498445,456852,-8.34,498445,456852
2498,宏達電,-,-58.73,520450,-40.2,359148,214754,-40.2,359148,214754
3025,星通,訂單延遲出貨,14.59,23301,-60.58,67736,26701,-60.58,67736,26701
3027,盛達,-,-67.33,176906,-47.57,110211,57780,-47.57,110211,57780
3045,台灣大,-,-5.0,15594734,4.82,14132830,14814979,4.82,14132830,14814979
3047,訊舟,-,-27.6,528343,-22.81,495601,382505,-22.81,495601,382505
3062,建漢,-,-53.62,543158,-19.73,313816,251874,-19.73,313816,251874
3138,耀登,-,-3.61,174715,31.79,127766,168391,31.79,127766,168391
3311,閎暉,-,-10.82,164605,-8.62,160634,146787,-8.62,160634,146787
3380,明泰,-,-41.78,3646345,10.73,1916949,2122691,10.73,1916949,2122691
3419,譁裕,-,-13.53,163360,7.25,131694,141254,7.25,131694,141254
3447,展達,-,-0.53,455025,23.2,367350,452604,23.2,367350,452604
3596,智易,-,-11.36,4200805,9.79,3391378,3723522,9.79,3391378,3723522
3669,圓展,-,-36.78,207068,-38.86,214100,130890,-38.86,214100,130890
3682,亞太電,-,-6.99,1110602,-6.95,1110173,1032946,-6.95,1110173,1032946
3694,海華,-,-7.73,718683,-17.85,807160,663070,-17.85,807160,663070
3704,合勤控,-,4.54,2845402,23.94,2399957,2974731,23.94,2399957,2974731
4904,遠傳,-,-3.87,8124570,-2.87,8040723,7809718,-2.87,8040723,7809718
4906,正文,-,-31.7,2552928,1.01,1725958,1743436,1.01,1725958,1743436
5388,中磊,-,-26.92,6743605,19.95,4108285,4927962,19.95,4108285,4927962
6136,富爾特,-,-26.55,53706,-11.79,44719,39445,-11.79,44719,39445
6142,友勁,去年基期低，且缺料問題趨緩，故營收較去年同期大幅上升,-2.44,363376,93.96,182768,354508,93.96,182768,354508
6152,百一,-,-64.17,358120,-43.54,227266,128310,-43.54,227266,128310
6216,居易,訂單減少、春節工作天數減少,-45.14,61594,-59.88,84233,33787,-59.88,84233,33787
6285,啟��,-,-18.78,9405143,12.15,6810634,7638241,12.15,6810634,7638241
6416,瑞祺電通,-,-39.46,495988,-15.24,354265,300265,-15.24,354265,300265
6426,統新,被動產品市場及雲端產品市場均需求低迷等影響所致,-34.14,35316,-60.01,58172,23259,-60.01,58172,23259
6442,光聖,-,-4.64,198889,-25.01,252919,189659,-25.01,252919,189659
6674,鋐寶科技,生產技術移轉問題導致量產延後，延遲出貨，影響營收較去年下降,10.78,100912,-55.28,250031,111799,-55.28,250031,111799
6792,詠業,-,-9.58,108456,-34.14,148904,98063,-34.14,148904,98063
8011,台通,-,0.57,128115,-21.76,164695,128853,-21.76,164695,128853
8101,華冠,本公司產品項目調整中,-30.6,31925,-51.78,45951,22155,-51.78,45951,22155
1471,首利,-,-45.32,24096,-36.84,20861,13175,-36.84,20861,13175
1582,信錦,-,-5.02,529049,-46.44,938130,502455,-46.44,938130,502455
2059,川湖,-,-34.84,612195,-34.67,610647,398876,-34.67,610647,398876
2308,台達電,-,-14.11,34422119,12.53,26269545,29562916,12.53,26269545,29562916
2313,華通,-,-16.83,5901972,-23.28,6398240,4908396,-23.28,6398240,4908396
2316,楠梓電,-,-19.44,322161,-49.47,513618,259514,-49.47,513618,259514
2327,國巨,-,-5.52,9000510,-17.09,10256336,8503077,-17.09,10256336,8503077
2328,廣宇,-,-20.54,2430121,-14.83,2266998,1930740,-14.83,2266998,1930740
2355,敬鵬,-,0.94,1353633,-13.1,1572583,1366447,-13.1,1572583,1366447
2367,燿華,-,-2.5,1064313,-17.02,1250622,1037695,-17.02,1250622,1037695
2368,金像電,-,-22.73,2607969,-17.09,2430382,2014987,-17.09,2430382,2014987
2375,凱美,-,-37.62,441275,-48.0,529383,275234,-48.0,529383,275234
2383,台光電,-,-19.1,2716460,-38.23,3557817,2197369,-38.23,3557817,2197369
2385,群光,-,-17.24,8565939,-28.6,9928201,7088704,-28.6,9928201,7088704
2392,正崴,-,-12.02,8821647,9.51,7086816,7761119,9.51,7086816,7761119
2402,毅嘉,-,-2.23,618101,2.02,592276,604289,2.02,592276,604289
2413,環科,-,-35.2,488063,-10.06,351639,316245,-10.06,351639,316245
2415,錩新,-,-8.99,185447,-35.54,261841,168763,-35.54,261841,168763
2420,新巨,-,3.7,182719,-14.87,222597,189492,-14.87,222597,189492
2421,建準,-,-25.58,1122660,-30.49,1202074,835453,-30.49,1202074,835453
2428,興勤,-,-14.0,623649,-21.12,679922,536287,-21.12,679922,536287
2431,聯昌,-,-15.74,45225,-45.8,70306,38103,-45.8,70306,38103
2440,太空梭,主係112年1月適逢春節連假及受到外部大環境不佳影響，致本月合併營收較去年同期大幅下降。,-61.04,234898,-64.33,256585,91513,-64.33,256585,91513
2457,飛宏,-,-30.71,1080499,-33.12,1119433,748587,-33.12,1119433,748587
2460,建通,係因市場景氣不佳及春節年假上班天數減少之影響，以致營收大幅減少。,-45.09,226525,-54.1,271018,124376,-54.1,271018,124376
2462,良得電,-,-42.8,401102,-49.03,450104,229405,-49.03,450104,229405
2467,志聖,-,-26.92,426541,-28.57,436393,311683,-28.57,436393,311683
2472,立隆電,-,-22.14,772788,-34.1,913049,601663,-34.1,913049,601663
2476,鉅祥,-,-26.86,575849,-24.32,556499,421147,-24.32,556499,421147
2478,大毅,-,-16.52,369758,-36.13,483331,308668,-36.13,483331,308668
2483,百容,-,-9.35,152812,-27.52,191130,138512,-27.52,191130,138512
2484,希華,-,9.04,207369,-19.28,280159,226127,-19.28,280159,226127
2492,華新科,-,3.82,2371653,-28.23,3431162,2462289,-28.23,3431162,2462289
2493,揚博,-,-15.36,313190,-7.21,285662,265055,-7.21,285662,265055
3003,健和興,-,1.3,326852,-22.95,429731,331107,-22.95,429731,331107
3011,今皓,1月逢農曆春節長假，生產出貨天數減少，對比去年同期為長假前提早備料拉貨月份，比較基期高，形成落差幅度較大。,-0.94,83259,-52.26,172760,82470,-52.26,172760,82470
3015,全漢,-,15.85,949818,-24.95,1466256,1100374,-24.95,1466256,1100374
3021,鴻名,-,-17.87,284020,-33.01,348186,233247,-33.01,348186,233247
3023,信邦,-,4.16,2646219,17.12,2353447,2756409,17.12,2353447,2756409
3026,禾伸堂,-,7.32,957091,-36.58,1619905,1027221,-36.58,1619905,1027221
3032,偉訓,-,12.22,514442,-7.03,621027,577311,-7.03,621027,577311
3037,欣興,-,-7.69,10650164,-6.17,10477001,9830489,-6.17,10477001,9830489
3042,晶技,-,-24.66,970129,-35.56,1134337,730895,-35.56,1134337,730895
3044,健鼎,-,-3.35,4823651,-28.39,6509889,4661722,-28.39,6509889,4661722
3058,立德,-,-27.62,406467,-24.84,391434,294183,-24.84,391434,294183
3090,日電貿,-,30.04,662079,-23.74,1129024,860973,-23.74,1129024,860973
3092,鴻碩,-,-0.88,166042,-48.14,317373,164571,-48.14,317373,164571
3229,晟鈦,自111年6月起新增合併個體,-15.84,74399,104.74,30582,62614,104.74,30582,62614
3296,勝德,-,-39.4,210537,-39.37,210429,127576,-39.37,210429,127576
3308,聯德,-,-64.11,72132,24.01,20872,25885,24.01,20872,25885
3321,同泰,主因受市場消費性產品需求急凍，致客戶庫存水位過高，為調整庫存，減少拉貨數量及逢春節連假工作天數不足所致。,-25.41,109419,-54.88,180905,81615,-54.88,180905,81615
3338,泰碩,-,-20.8,305471,-45.98,447836,241907,-45.98,447836,241907
3376,新日興,-,-16.19,763852,-48.72,1248392,640160,-48.72,1248392,640160
3432,台端,本月訂單減少所致,-34.35,943,-58.7,1499,619,-58.7,1499,619
3501,維熹,-,-12.76,447862,-21.41,497144,390705,-21.41,497144,390705
3533,嘉澤,-,-27.28,2247537,-30.54,2353130,1634265,-30.54,2353130,1634265
3550,聯穎,係因112年1月適逢春節假期營業天數較少，致營收與去年相比大幅減少。,-55.0,343112,-57.17,360574,154400,-57.17,360574,154400
3593,力銘,-,-16.89,73491,-33.09,91281,61072,-33.09,91281,61072
3605,宏致,-,-8.85,728798,-36.82,1051469,664293,-36.82,1051469,664293
3607,谷崧,"本月較去年同期收入減少達50.47%,主要係因今年農曆春節落在1月,工作天數較少所致",-37.6,243258,-50.46,306393,151770,-50.46,306393,151770
3645,達邁,下游市場需求疲弱，客戶庫存去化持續進行中，使營收較去年同期減少。,-0.51,79714,-64.1,220922,79303,-64.1,220922,79303
3653,健策,-,-18.35,1126677,3.84,885816,919884,3.84,885816,919884
3679,新至陞,因1月適逢農曆春節工作天數較少影響，故1月合併營收較去年同期減少。,-37.15,289403,-51.94,378456,181885,-51.94,378456,181885
3715,定穎投控,定穎投控於111/08/25公司始設立,-7.27,1234937,,0,1145150,,0,1145150
4545,銘鈺,-,-17.97,218886,-4.99,188969,179538,-4.99,188969,179538
4915,致伸,-,-30.87,5849914,-31.23,5880511,4043540,-31.23,5880511,4043540
4989,榮科,-,-7.63,309534,-28.19,398171,285899,-28.19,398171,285899
4999,鑫禾,-,-42.31,187477,-37.43,172835,108138,-37.43,172835,108138
5469,瀚宇博,無,2.17,3195166,-21.89,4179925,3264777,-21.89,4179925,3264777
6108,競國,-,-8.38,472409,-28.49,605239,432774,-28.49,605239,432774
6115,鎰勝,-,-27.54,556406,-39.63,667858,403126,-39.63,667858,403126
6133,金橋,-,-5.15,102023,-6.93,103972,96760,-6.93,103972,96760
6141,柏承,受產業需求減少影響，營收衰退幅度較大,-2.85,130277,-60.37,319389,126552,-60.37,319389,126552
6153,嘉聯益,-,-31.56,808588,-48.73,1079546,553389,-48.73,1079546,553389
6155,鈞寶,-,-29.9,59066,-37.81,66586,41404,-37.81,66586,41404
6191,精成科,-,-14.39,1843110,-22.78,2043269,1577740,-22.78,2043269,1577740
6197,佳必琪,-,-11.77,347128,-14.9,359887,306257,-14.9,359887,306257
6205,詮欣,-,43.63,142766,2.69,199677,205057,2.69,199677,205057
6213,聯茂,-,-16.63,2346873,-36.83,3097231,1956474,-36.83,3097231,1956474
6224,聚鼎,-,-10.26,220020,-25.04,263413,197430,-25.04,263413,197430
6269,台郡,-,-6.38,3308445,-5.36,3272970,3097302,-5.36,3272970,3097302
6282,康舒,-,2.75,1748507,-13.9,2086724,1796634,-13.9,2086724,1796634
6412,群電,-,-12.5,3030191,-26.82,3622973,2651220,-26.82,3622973,2651220
6449,鈺邦,-,-27.1,228872,-36.85,264234,166839,-36.85,264234,166839
6715,嘉基,-,-35.51,269531,-23.38,226855,173800,-23.38,226855,173800
6834,天二科技,-,-11.9,72738,-45.24,117015,64076,-45.24,117015,64076
6835,圓裕,-,13.24,179904,-20.24,255445,203729,-20.24,255445,203729
8039,台虹,自結數尚未經會計師簽證，特此說明。,-18.6,503740,-48.78,800600,410010,-48.78,800600,410010
8046,南電,-,-28.52,5744050,-21.65,5240240,4105697,-21.65,5240240,4105697
