公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
6988,威力暘-創,61077,64890,58618,-5.87,4.19,295217,346549,-14.81,-
7732,金興精密,81961,70685,103877,15.95,-21.09,452628,546225,-17.13,-
7736,虎山,154677,85044,124192,81.87,24.54,600800,691794,-13.15,-
7821,神數,795989,707689,493220,12.47,61.38,3994313,3322038,20.23,本月營收較去年同期增加，主要係客戶需求成長及出貨量增加所致。
2302,麗正,86327,98375,70579,-12.24,22.31,401020,341584,17.4,-
2303,聯電,22943755,22663945,19480057,1.23,17.78,106645602,97793544,9.05,-
2329,華泰,1857900,1796132,1791671,3.43,3.69,8514508,7582842,12.28,-
2330,台積電,416975163,410725118,320515951,1.52,30.09,1961803721,1509336555,29.97,-
2337,旺宏,6255653,5912524,2268224,5.8,175.79,22637044,10736001,110.85,受市場需求增加影響。
2338,光罩,517714,487127,559936,6.27,-7.54,2543501,2709375,-6.12,-
2340,台亞,407468,318886,385638,27.77,5.66,1680383,1702350,-1.29,-
2342,茂矽,173992,171630,180241,1.37,-3.46,831826,908830,-8.47,-
2344,華邦電,20001444,19245022,7093516,3.93,181.96,77499530,33905210,128.57,受市場供需影響。
2351,順德,1156261,1175359,845205,-1.62,36.8,5147058,4320864,19.12,-
2363,矽統,349345,345124,185030,1.22,88.8,1744487,839122,107.89,季節性影響、115年4月起新增合併個體廈門凌陽華芯科技股份有限公司營收
2369,菱生,645160,571771,465055,12.83,38.72,2906319,2114138,37.47,-
2379,瑞昱,12523520,12719097,10276326,-1.53,21.86,61665183,56729027,8.7,無
2388,威盛,1110333,1114119,590410,-0.33,88.06,4359335,3245687,34.31,銷貨增加
2401,凌陽,724384,684717,562971,5.79,28.67,3148183,2705024,16.38,-
2408,南亞科,27669563,25491201,3333121,8.54,730.13,102247696,13639881,649.62,受市場需求成長影響。
2434,統懋,3947,4469,4351,-11.68,-9.28,19276,19124,0.79,-
2436,偉詮電,397043,390486,314829,1.67,26.11,1835260,1409408,30.21,-
2441,超豐,1744358,1664695,1442618,4.78,20.91,8131397,6809704,19.4,-
2449,京元電子,3776927,3743018,2764705,0.9,36.61,17711888,12861953,37.7,"以上不含停業部門營收:115年5月0仟元暨114年5月0仟元;115年1~5月0仟元暨114年1~5月985,800仟元。"
2451,創見,6297950,7449251,1105232,-15.45,469.83,27375670,5160797,430.45,本月營收較去年同期增加主係市場價格上漲所致
2454,聯發科,47434191,46736664,45180526,1.49,4.98,243321365,247247187,-1.58,海外子公司之營收係以當月平均匯率換算之
2458,義隆,1004277,1141258,969487,-12.0,3.58,5370301,5161752,4.04,-
2481,強茂,1269313,1297399,1116743,-2.16,13.66,5987867,5381318,11.27,-
3006,晶豪科,4466516,4634223,1125618,-3.61,296.8,16367640,5060180,223.45,本期營收較前期成長係因產品市場需求復甦
3014,聯陽,593458,629131,646779,-5.67,-8.24,2956642,3025841,-2.28,-
3016,嘉晶,433764,426660,315964,1.66,37.28,1919407,1534151,25.11,-
3034,聯詠,9412486,9225016,8607337,2.03,9.35,41782805,44847002,-6.83,-
3035,智原,929698,967008,1692458,-3.85,-45.06,4485208,10830042,-58.58,因量產減少
3041,揚智,173813,119639,87809,45.28,97.94,645725,509652,26.69,主係去年同期受國際情勢影響，代理商下單趨於保守；本年度市場需求回穩，且新增合併個體營收，收入上升。
3094,聯傑,19740,19531,16945,1.07,16.49,86476,84578,2.24,-
3135,凌航,1841758,3852946,550652,-52.19,234.46,9652396,2518803,283.21,市場價格上漲及需求增加。
3150,鈺寶-創,28811,31450,30276,-8.39,-4.83,141349,148100,-4.55,-
3189,景碩,4199867,4072319,3157305,3.13,33.02,19377151,14989890,29.26,-
3257,虹冠電,60201,50337,105803,19.59,-43.1,241058,406060,-40.63,-
3413,京鼎,1972949,1869449,1689927,5.53,16.74,9403962,8318481,13.04,-
3443,創意,4674012,4294033,2013507,8.84,132.13,20415857,10708951,90.64,主要為晶圓產品收入增加
3450,聯鈞,960221,877785,640520,9.39,49.91,3924887,4001821,-1.92,-
3530,晶相光,199683,230866,157710,-13.5,26.61,972492,670224,45.09,-
3532,台勝科,1217609,1168448,978557,4.2,24.42,5694824,4987612,14.17,-
3545,敦泰,901113,953517,1057360,-5.49,-14.77,4328481,5163077,-16.16,-
3583,辛耘,971001,989044,956785,-1.82,1.48,5080367,4662934,8.95,-
3588,通嘉,143352,143205,117778,0.1,21.71,683612,586948,16.46,-
3592,瑞鼎,2272067,2318525,1928364,-2.0,17.82,10027992,9795287,2.37,-
3686,達能,9029,2061,7060,338.08,27.88,34763,31639,9.87,-
3711,日月光投控,63033313,62247107,49026935,1.26,28.56,298942572,249390964,19.86,-
4919,新唐,2712656,2517624,2657178,7.74,2.08,13218201,13499911,-2.08,-
4952,凌通,265421,281211,220475,-5.61,20.38,1133435,1001242,13.2,-
4961,天鈺,1756453,1769815,1754341,-0.75,0.12,8027487,8247119,-2.66,-
4967,十銓,2555598,2014775,1202149,26.84,112.58,13615179,7680454,77.27,因出貨量增加及銷售單價上漲所致。
4968,立積,330076,330073,309007,0.0,6.81,1590347,1489923,6.74,-
5222,全訊,59688,90819,68169,-34.27,-12.44,328203,396811,-17.28,-
5269,祥碩,896666,958731,1112494,-6.47,-19.4,5353360,4784396,11.89,-
5285,界霖,522199,582126,440660,-10.29,18.5,2461699,2229526,10.41,-
5471,松翰,301143,328468,236495,-8.31,27.33,1392306,1113960,24.98,-
6202,盛群,312543,318600,293116,-1.9,6.62,1456728,1352157,7.73,-
6239,力成,7917615,7575240,6079509,4.51,30.23,36807022,27290939,34.86,-
6243,迅杰,25419,27293,60814,-6.86,-58.2,142738,293155,-51.3,本月營收較去年同期減少，主要係受記憶體價格波動影響電競相關市場需求持續放緩所致。
6257,矽格,1976452,1945727,1597683,1.57,23.7,9215955,7844874,17.47,-
6271,同欣電,1038227,1035207,964665,0.29,7.62,4892671,4899072,-0.13,-
6515,穎崴,1073481,989534,488403,8.48,119.79,5043430,3443152,46.47,受惠於全球AI及HPC客戶需求強勁，高階測試座Coaxial Socket及MEMS探針卡持續拉貨，本月營收變動達50%以上。
6526,達發,2051151,2027866,1816874,1.14,12.89,9534481,8813371,8.18,-
6531,愛普*,748539,804148,395335,-6.91,89.34,3653448,1784712,104.7,因市場需求相對增加所致
6533,晶心科,87236,106862,85291,-18.36,2.28,520454,443527,17.34,-
6552,易華電,100172,103015,117877,-2.75,-15.01,492516,711062,-30.73,-
6695,芯鼎,76771,76304,103019,0.61,-25.47,405825,446677,-9.14,-
6719,力智,367025,383017,405930,-4.17,-9.58,1729184,1820891,-5.03,-
6756,威鋒電子,182330,168383,150689,8.28,20.99,765603,693182,10.44,-
6770,力積電,5770374,5045881,3632314,14.35,58.86,24388717,18558042,31.41,主係客戶需求上升，銷售量增加，銷售價格調漲。
6789,采鈺,814486,774041,701326,5.22,16.13,3936970,3654819,7.71,無
6799,來頡,84629,92891,82259,-8.89,2.88,419908,413483,1.55,-
6909,創控,40927,36781,27047,11.27,51.31,179212,181218,-1.1,依客戶需求出貨認列收入。
6921,嘉雨思-創,9782,1276,15047,666.61,-34.99,39511,100270,-60.59,受記憶體漲價影響，客戶調降消費性電子商品生產量，使公司營收隨之下滑。
6937,天虹,190796,153213,159104,24.52,19.91,926456,745442,24.28,-
7730,暉盛-創,14534,41278,46822,-64.78,-68.95,148044,185555,-20.21,客戶延遲交機
7768,頌勝科技,202563,174671,170362,15.96,18.9,936125,845932,10.66,-
7769,鴻勁,4129556,4362649,2248667,-5.34,83.64,19217402,10230430,87.84,主要係因市場需求較去年同期成長所致。
7822,倍利科,242740,238741,134999,1.67,79.8,1165924,573374,103.34,本月認列設備營收較前期多
8016,矽創,2147140,2107516,1535385,1.88,39.84,9583428,7403184,29.45,-
8028,昇陽半導體,478852,465234,327905,2.92,46.03,2247479,1765085,27.32,-
8081,致新,748704,745575,774130,0.41,-3.28,3605537,3712464,-2.88,-
8110,華東,644394,638706,537052,0.89,19.98,3253098,2885548,12.73,-
8131,福懋科,1052624,998353,703565,5.43,49.61,4995593,3644156,37.08,-
8150,南茂,2384258,2460488,2025351,-3.09,17.72,11780374,9418463,25.07,-
8162,微矽電子-創,114530,104317,119193,9.79,-3.91,502211,520495,-3.51,-
8261,富鼎,296825,283913,293446,4.54,1.15,1362283,1279092,6.5,-
8271,宇瞻,3022791,3739792,931717,-19.17,224.43,13804767,3792462,264.0,本月營收較去年同期增加係因市場價格大幅上漲所致
2301,光寶科,17353659,16694759,13394635,3.94,29.55,77456773,63219932,22.51,-
2305,全友,115955,119663,58613,-3.09,97.83,482552,290248,66.25,"受惠於AI及大數據發展,光電子設備需求強勁"
2324,仁寶,70461810,71979261,57624778,-2.1,22.27,343744607,319021237,7.74,無
2331,精英,1554781,1925310,1868400,-19.24,-16.78,8482961,7126046,19.04,-
2352,佳世達,17244920,16813651,17548356,2.56,-1.72,85600067,84424540,1.39,-
2353,宏��,26165549,31311752,19168323,-16.43,36.5,129908249,99184510,30.97,-
2356,英業達,82807865,84786839,61203003,-2.33,35.3,367905209,280337382,31.23,-
2357,華碩,69094002,81915499,63215719,-15.65,9.29,359379228,267126514,34.53,-
2362,藍天,2405768,1892545,2195197,27.11,9.59,9239539,8037690,14.95,-
2364,倫飛,161285,175642,156978,-8.17,2.74,675168,652017,3.55,-
2365,昆盈,79164,88062,63015,-10.1,25.62,409017,371086,10.22,-
2376,技嘉,49053470,52267730,46728346,-6.14,4.97,206376745,142567026,44.75,-
2377,微星,15798485,16358371,20714566,-3.42,-23.73,88413695,95296070,-7.22,-
2380,虹光,302564,285319,228243,6.04,32.56,1232725,1100105,12.05,-
2382,廣達,311481017,339921315,160242327,-8.36,94.38,1460623387,799925191,82.59,產品組合變更
2387,精元,1349182,1337703,1543009,0.85,-12.56,7052721,7681673,-8.18,-
2395,研華,7733828,8269473,5854510,-6.47,32.1,36388565,29348828,23.98,-
2397,友通,1187620,1235401,934921,-3.86,27.02,5453633,4384718,24.37,-
2399,映泰,191777,178126,129368,7.66,48.24,804538,773922,3.95,-
2405,輔信,149777,166950,138170,-10.28,8.4,736811,705263,4.47,-
2417,圓剛,304749,330428,295576,-7.77,3.1,1528491,1328207,15.07,-
2425,承啟,1777915,1694944,910953,4.89,95.17,6572374,3641515,80.48,本月及本年營業收入較去年同期增加，主係本期子公司相關產品需求增加所致。
2432,倚天酷��-創,452941,407700,233437,11.09,94.03,1811610,1166524,55.29,本月營收較去年營收增加，主係電腦週邊產品挹注成長所致。
2465,麗臺,704375,863341,299296,-18.41,135.34,3136904,1432667,118.95,本月及本年累計營收較去年同期分別增加135.34%及118.96%，主係受惠於全球市場之人工智能應用相關產品需求所致。
2495,普安,139733,137415,74644,1.68,87.19,647282,449181,44.1,訂單需求增加及配合客戶排程出貨所致。
3002,歐格,79350,73679,53195,7.69,49.16,343927,269210,27.75,-
3005,神基,3696019,3562907,3212072,3.73,15.06,16567195,16053174,3.2,-
3013,晟銘電,1005975,1321325,989060,-23.86,1.71,5250411,4330911,21.23,-
3017,奇鋐,15871396,15631449,9880100,1.53,60.64,80540791,42321217,90.3,"因客戶需求增加,使營收成長"
3022,威強電,888586,637952,461841,39.28,92.4,3118892,2901290,7.5,係因客戶出貨需求增加所致。
3046,建��,803612,698235,776180,15.09,3.53,3319858,2934566,13.12,-
3057,喬鼎,40612,54645,54056,-25.68,-24.87,262986,230152,14.26,-
3060,銘異,380842,356948,298009,6.69,27.79,1819043,1623928,12.01,-
3231,緯創,290183471,283437176,208405603,2.38,39.23,1419923673,688594218,106.2,主係客戶需求增加，較去年同期成長。
3416,融程電,370977,390694,243391,-5.04,52.42,1708347,1294167,32.0,出貨增加
3494,誠研,84226,81225,85294,3.69,-1.25,413631,381170,8.51,-
3515,華擎,3665115,2741893,4388787,33.67,-16.48,19775521,19983711,-1.04,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
3652,精聯,249438,257582,175185,-3.16,42.38,1127802,930337,21.22,-
3701,大眾控,615397,749863,905234,-17.93,-32.01,3369038,4804500,-29.87,-
3706,神達,13638501,11633086,9134910,17.23,49.3,57135509,41621536,37.27,-
3712,永崴投控,1291272,1641570,1162940,-21.33,11.03,8885794,10323112,-13.92,-
4916,事欣科,450454,424751,220433,6.05,104.34,1932824,1359998,42.11,受惠於國防、航太及通訊客戶需求強勁，低軌道衛星產品持續拉貨，本月營收變動達50%以上。
4938,和碩,95962959,87189236,85685084,10.06,11.99,427257595,460989961,-7.31,-
5258,虹堡,754698,721053,556351,4.66,35.65,3075523,2733086,12.52,-
6117,迎廣,270068,304720,290062,-11.37,-6.89,1413899,1267147,11.58,-
6128,上福,430244,422683,451398,1.78,-4.68,2192952,2293117,-4.36,-
6166,凌華,1440425,1510756,802647,-4.65,79.45,6395022,4403744,45.21,主要受惠訂單需求，帶動公司各產品線出貨全面成長。
6206,飛捷,630682,640934,434228,-1.59,45.24,2781853,2238926,24.24,-
6230,尼得科超眾,870889,828406,714160,5.12,21.94,3920566,3509167,11.72,-
6235,華孚,523900,518334,532151,1.07,-1.55,2679015,2582456,3.73,-
6277,宏正,415622,439785,380592,-5.49,9.2,2148588,1976156,8.72,-
6414,樺漢,15579250,14563934,11517071,6.97,35.27,67632029,57907159,16.79,-
6579,研揚,971779,756498,652863,28.45,48.84,4138485,3319866,24.65,自115年5月起新增合併子公司AAEON Techonology株式会社。
6669,緯穎,84050473,82730996,71132658,1.59,18.16,443289203,305590564,45.05,-
6831,邁科,330275,213124,370083,54.96,-10.75,1397782,1218734,14.69,-
6928,攸泰科技,120743,130526,118649,-7.49,1.76,799126,893677,-10.57,-
7711,永擎,2631479,1638017,2246896,60.65,17.11,13160830,9816158,34.07,-
8114,振樺電,1478529,1713776,1782653,-13.72,-17.06,6731069,10081728,-33.23,-
8163,達方,2580590,2591600,2216803,-0.42,16.41,11196928,10066539,11.22,-
8210,勤誠,2517084,2066292,1833198,21.81,37.3,11690668,7961777,46.83,-
9912,偉聯,35058,38816,39012,-9.68,-10.13,186982,202533,-7.67,-
2323,中環,639920,601758,547334,6.34,16.91,3317141,2948434,12.5,無
2349,錸德,745406,755281,760763,-1.3,-2.01,3110802,3206975,-2.99,-
2374,佳能,1005798,1081399,786913,-6.99,27.81,4742979,2944577,61.07,今年較去年累計成長超過50%，主係影像視覺產品、光學相關模組及因客戶專案出貨轉趨穩健。
2393,億光,1772220,1754053,1608070,1.03,10.2,8565622,8422637,1.69,-
2406,國碩,960589,1053239,434264,-8.79,121.19,4737834,1879958,152.01,主要係因子公司太陽能導電漿產品、AI伺服器液冷管接件及其零組件之加工與測試服務銷量增加所致。
2409,友達,23838344,22100381,24177397,7.86,-1.4,114970080,119417082,-3.72,-
2426,鼎元,233364,209493,226294,11.39,3.12,988004,1062921,-7.04,-
2429,銘旺科,41035,28936,34313,41.81,19.59,179195,178691,0.28,-
2438,翔耀,41253,38300,36493,7.71,13.04,251885,180742,39.36,-
2466,冠西電,45982,70822,68889,-35.07,-33.25,276188,369481,-25.24,-
2486,一詮,693513,667114,527889,3.95,31.37,2980919,2429737,22.68,-
2489,瑞軒,2500299,2348232,2294309,6.47,8.97,10670031,9671115,10.32,-
2491,吉祥全,14975,15773,14124,-5.05,6.02,66692,74015,-9.89,-
3008,大立光,4592691,5362271,3219003,-14.35,42.67,25495089,22105988,15.33,-
3019,亞光,2624000,2490022,2257344,5.38,16.24,11323353,9740960,16.24,-
3024,憶聲,56668,69370,133541,-18.31,-57.56,383659,999068,-61.59,"去年同期有建案交屋收入,本期無交屋收入,使營收減少"
3031,佰鴻,119006,123453,89999,-3.6,32.23,527752,443879,18.89,-
3038,全台,237431,246927,255765,-3.84,-7.16,1216721,1305500,-6.8,-
3049,精金,33072,32853,121311,0.66,-72.73,316813,575594,-44.95,本期營收較去年同期減少72.74，自115年1月31日後全面停產。
3050,鈺德,99800,103138,104747,-3.23,-4.72,481982,506187,-4.78,-
3051,力特,200178,175501,146538,14.06,36.6,752059,790075,-4.81,主要係力特車載客戶認證的車載面板新機種用偏光板，今年Q1開始陸續放量
3059,華晶科,794302,770262,780634,3.12,1.75,3584855,3303742,8.5,-
3149,正達,182215,170174,195382,7.07,-6.73,942471,876563,7.51,-
3168,眾福科,300005,312439,273160,-3.97,9.82,1482104,1379465,7.44,-
3356,奇偶,77320,107307,80594,-27.94,-4.06,465890,429790,8.39,-
3406,玉晶光,1628911,2314440,1250699,-29.61,30.24,10083599,8426418,19.66,-
3437,榮創,129967,115806,120232,12.22,8.09,594254,724057,-17.92,-
3481,群創,20647675,21237435,18723709,-2.77,10.27,108529648,93652960,15.88,-
3504,揚明光,248949,243545,214491,2.21,16.06,1177451,1102755,6.77,-
3535,晶彩科,110652,19812,4751,458.5,2229.02,455763,75979,499.85,本公司以銷售機台為主，115年累計出售機台較去年同期增加，此為產業特性，尚屬正常。
3543,州巧,269070,288901,261823,-6.86,2.76,1394697,1468877,-5.05,-
3563,牧德,349020,343253,331943,1.68,5.14,1555936,1454596,6.96,-
3576,聯合再生,324464,225401,254230,43.94,27.62,1069894,1453612,-26.39,-
3591,艾笛森,215701,232692,205129,-7.3,5.15,1030033,1007620,2.22,-
3622,洋華,137674,137524,138894,0.1,-0.87,638617,628218,1.65,-
3714,富采,2089663,2100067,1932732,-0.49,8.11,9435214,9578550,-1.49,-
4934,太極,19764,14433,5186,36.93,281.1,72574,28579,153.94,受惠於子公司營收挹注，本月及累計營收較去年同期成長。
4942,嘉彰,448276,457072,469625,-1.92,-4.54,2245988,2387106,-5.91,-
4949,有成精密,306611,316030,243634,-2.98,25.84,1410258,1039511,35.66,-
4956,光鋐,124094,125114,125256,-0.81,-0.92,609964,545658,11.78,-
4960,誠美材,687826,705325,742837,-2.48,-7.4,3215985,3606207,-10.82,-
4976,佳凌,84114,93781,88101,-10.3,-4.52,432918,433715,-0.18,-
5234,達興材料,418193,410505,377336,1.87,10.82,2029998,1885130,7.68,-
5244,弘凱,75630,66437,68686,13.83,10.1,303290,320897,-5.48,-
5484,慧友,80908,53820,32066,50.33,152.31,314609,163831,92.03,係因有接到代工訂單
6116,彩晶,960203,1034587,1068558,-7.18,-10.14,5010200,4974301,0.72,-
6120,達運,1319690,1339844,1470123,-1.5,-10.23,7185865,7995056,-10.12,-
6164,華興,57972,86688,78233,-33.12,-25.89,328549,368038,-10.72,-
6168,宏齊,182082,192682,176302,-5.5,3.27,875317,817955,7.01,-
6176,瑞儀,3678889,3705977,4168378,-0.73,-11.74,19430963,20247438,-4.03,-
6209,今國光,408564,414771,239407,-1.49,70.65,1981682,1270905,55.92,客戶需求增加。
6225,天瀚,4063,1406,2169,188.97,87.32,11546,18652,-38.09,本期營收增加，主要係本公司客戶端需求增加所致。
6226,光鼎,55348,64020,56555,-13.54,-2.13,271072,268759,0.86,-
6278,台表科,4348041,4505780,4244706,-3.5,2.43,21408905,20995234,1.97,-
6405,悅城,165,0,50,,230.0,242,389,-37.78,係本月出貨增加所致
6443,元晶,116046,71671,193957,61.91,-40.16,593847,1020458,-41.8,-
6477,安集,69759,81841,70619,-14.76,-1.21,376603,283093,33.03,-
6668,中揚光,113440,101538,101196,11.72,12.09,477883,414509,15.28,-
6706,惠特,60052,53989,71232,11.23,-15.69,274017,584356,-53.1,主係因公司積極轉型，產品仍處於驗證狀態，客戶尚未放量，致使本期營收相較去年同期下降
6742,澤米,30448,30704,62026,-0.83,-50.91,146851,273040,-46.21,本月營收較去年同期減少，主係因客戶需求減少所致。
6916,華凌,219836,198886,152539,10.53,44.11,924551,852379,8.46,-
8104,錸寶,275089,283433,412406,-2.94,-33.29,1032957,1565371,-34.01,-
8105,凌巨,731239,688138,763210,6.26,-4.18,3546690,3531697,0.42,-
8215,明基材,1631448,1675054,1406872,-2.6,15.96,7852769,7550043,4.0,-
2314,台揚,109672,195164,105412,-43.8,4.04,688430,456460,50.81,主要係客戶需求上升故營收增加
2321,東訊,64855,59495,66536,9.0,-2.52,291939,291478,0.15,-
2332,友訊,1188520,1205410,1051174,-1.4,13.06,5834819,5404719,7.95,-
2345,智邦,28622864,27360301,18280186,4.61,56.57,126103906,78812345,60.0,客戶需求增加
2412,中華電,19523164,20497863,18524239,-4.75,5.39,100009462,93381115,7.09,-
2419,仲琦,639214,453031,876460,41.09,-27.06,3167432,3330073,-4.88,-
2424,隴華,5283,15092,14702,-64.99,-64.06,57259,85333,-32.89,本月減少因本月銷售監控系統軟硬體減少。
2439,美律,3741673,3233301,3527908,15.72,6.05,17949200,15680033,14.47,-
2444,兆勁,82183,72324,110466,13.63,-25.6,357906,488205,-26.68,-
2450,神腦,2663788,2975983,2435640,-10.49,9.36,14352355,12393959,15.8,-
2455,全新,320785,318595,218948,0.68,46.51,1598690,1243902,28.52,-
2485,兆赫,253133,381286,227430,-33.61,11.3,1680105,922126,82.19,因客戶端產品驗證通過，正式進入量產與備貨階段，帶動出貨量顯著提升，致使本月營收較去年同期大幅成長。
2498,宏達電,170433,151378,218558,12.58,-22.01,974434,1083667,-10.07,-
3025,星通,57718,38601,24604,49.52,134.58,220106,134622,63.49,東南亞出貨增加
3027,盛達,148745,90290,162325,64.74,-8.36,591318,1246780,-52.57,主要係因本月儲能工程減少所致。
3045,台灣大,16440683,15669304,15823032,4.92,3.9,81888290,79383691,3.15,-
3047,訊舟,276427,252612,300997,9.42,-8.16,1289764,1923904,-32.96,-
3062,建漢,244235,305286,364769,-19.99,-33.04,1661505,1522791,9.1,-
3138,耀登,139198,169789,130227,-18.01,6.88,703765,598847,17.52,-
3311,閎暉,213025,199228,187279,6.92,13.74,939611,984634,-4.57,-
3380,明泰,1800533,1093745,1956543,64.62,-7.97,8208826,8064550,1.78,-
3419,譁裕,179682,143347,160284,25.34,12.1,758752,717159,5.79,-
3447,展達,290500,305573,216468,-4.93,34.19,1419632,1254354,13.17,-
3596,智易,4615776,4528964,4428537,1.91,4.22,21928858,21608151,1.48,-
3669,圓展,218354,231990,231253,-5.87,-5.57,1139405,987415,15.39,-
3694,海華,988129,896478,1090916,10.22,-9.42,4906352,4406137,11.35,-
3704,合勤控,2406584,2881177,1835256,-16.47,31.13,11597969,10879569,6.6,-
4904,遠傳,9501988,9539711,8355109,-0.39,13.72,46846209,42965540,9.03,-
4906,正文,1270893,1148673,1442905,10.64,-11.92,5521591,8093959,-31.78,-
5388,中磊,6482310,6860554,3814099,-5.51,69.95,29989267,19313057,55.27,北美市場訂單增溫
6136,富爾特,46695,50373,62168,-7.3,-24.88,268790,235485,14.14,-
6142,友勁,168521,137165,165827,22.86,1.62,736232,762495,-3.44,-
6152,百一,185453,253910,103817,-26.96,78.63,770859,599683,28.54,客戶需求增加
6216,居易,49271,51520,62459,-4.36,-21.11,237670,355259,-33.09,-
6285,啟��,12167707,11401006,9024989,6.72,34.82,52724894,47250059,11.58,-
6416,瑞祺電通,349990,315305,300423,11.0,16.49,1723027,1749392,-1.5,-
6426,統新,67251,69831,39519,-3.69,70.17,291351,177931,63.74,市場需求漸回溫
6442,光聖,1725672,886439,798847,94.67,116.02,5317792,3961449,34.23,市場需求增加
6674,鋐寶科技,44136,42958,57711,2.74,-23.52,199226,267014,-25.38,-
6792,詠業,130461,123132,112189,5.95,16.28,591745,559414,5.77,-
8011,台通,145992,103254,204674,41.39,-28.67,687605,811369,-15.25,-
8045,達運光電,113502,234095,104111,-51.51,9.02,802411,534443,50.13,產品品項增換
8101,華冠,28512,30409,33337,-6.23,-14.47,141023,147888,-4.64,-
1471,首利,6792,8003,20039,-15.13,-66.1,36809,83959,-56.15,本月營收及本年累計營收皆較去年同期減少，主係因為客戶需求減少所致。
1582,信錦,610794,770932,684438,-20.77,-10.75,3497161,3707208,-5.66,-
2059,川湖,3791303,2595892,1393592,46.05,172.05,11837185,6796892,74.15,新產品開始出貨，導致年對年營收增幅較大。
2308,台達電,58961817,58691652,41044766,0.46,43.65,277006121,200746336,37.98,-
2313,華通,6761659,6315284,5982592,7.06,13.02,32625005,29213818,11.67,-
2316,楠梓電,382034,429719,274694,-11.09,39.07,1833714,1394222,31.52,-
2327,國巨*,15058220,14039098,10211491,7.25,47.46,67262966,52818593,27.34,-
2328,廣宇,1701749,1735748,1684368,-1.95,1.03,7670767,9479152,-19.07,-
2355,敬鵬,1507327,1390749,1347960,8.38,11.82,6931367,6623535,4.64,-
2367,燿華,1533479,1201610,1322948,27.61,15.91,6633208,7210769,-8.0,-
2368,金像電,8773229,7289761,4684086,20.35,87.29,35405238,21242331,66.67,接單量增加
2375,凱美,496776,529114,486847,-6.11,2.03,2466340,2311971,6.67,-
2383,台光電,15618565,13923687,7277046,12.17,114.62,62609488,36152646,73.18,受惠於AI伺服器成長力道
2385,群光,7226928,7272740,8123837,-0.62,-11.04,37370708,39429063,-5.22,-
2392,正崴,6047246,6222374,5226685,-2.81,15.69,32553966,33194662,-1.93,-
2402,毅嘉,1065547,1070894,938145,-0.49,13.58,4946433,4306626,14.85,-
2413,環科,325720,311415,231086,4.59,40.95,1468535,1314610,11.7,-
2415,錩新,192215,216478,181556,-11.2,5.87,1025549,928315,10.47,-
2420,新巨,179885,202918,198146,-11.35,-9.21,930242,934165,-0.41,-
2421,建準,1692060,1871491,1472294,-9.58,14.92,8583021,7261991,18.19,-
2428,興勤,867735,862401,668821,0.61,29.74,3784067,3286964,15.12,-
2431,聯昌,22838,22422,35713,1.85,-36.05,107574,194620,-44.72,-
2440,太空梭,395634,406091,272983,-2.57,44.92,1799365,1528551,17.71,-
2457,飛宏,723556,780343,804741,-7.27,-10.08,3599258,3924299,-8.28,-
2460,建通,427604,429222,248848,-0.37,71.83,1987461,1217929,63.18,係因端子產品訂單穩定回流及特殊新型銅材業務量持續增量。
2462,良得電,359261,353831,350517,1.53,2.49,1677652,1706220,-1.67,-
2467,志聖,1022228,891188,585624,14.7,74.55,4174931,2371331,76.05,係因客戶需求提升，以致115年5月單月營收成長率較去年同期增加74.55%；115年累計營收成長率較去年同期增加76.06%。
2472,立隆電,1209882,1195891,930985,1.16,29.95,5348730,4669085,14.55,-
2476,鉅祥,838717,813274,564128,3.12,48.67,3819639,2862848,33.42,-
2478,大毅,544046,542152,467096,0.34,16.47,2501285,2251610,11.08,-
2483,百容,181036,186813,157422,-3.09,15.0,848374,743388,14.12,-
2484,希華,214838,233708,205150,-8.07,4.72,1007039,1037113,-2.89,-
2492,華新科,3699917,3705150,3176437,-0.14,16.48,16967516,15103941,12.33,-
2493,揚博,371815,300392,297670,23.77,24.9,1609521,1533956,4.92,-
3003,健和興,533532,480745,349170,10.98,52.8,2277436,1747389,30.33,受市場供需影響。
3011,今皓,41109,36046,68863,14.04,-40.3,224274,363181,-38.24,-
3015,全漢,1114721,1075247,1235750,3.67,-9.79,5235087,5499674,-4.81,-
3021,鴻名,250550,260219,277933,-3.71,-9.85,1215118,1200849,1.18,-
3023,信邦,3010681,2959788,2561717,1.71,17.52,14294116,13357737,7.01,-
3026,禾伸堂,1291187,1427465,1064074,-9.54,21.34,6337203,5644610,12.26,-
3032,偉訓,902535,944485,800684,-4.44,12.72,4542357,4139578,9.72,-
3037,欣興,14059973,13932815,10621322,0.91,32.37,65439243,51626842,26.75,-
3042,晶技,1217159,1288708,1101546,-5.55,10.49,5845075,5538700,5.53,-
3044,健鼎,8654212,8201133,5904523,5.52,46.56,37819576,29394859,28.66,-
3058,立德,267301,307907,264589,-13.18,1.02,1351900,1374104,-1.61,-
3090,日電貿,1629431,1843306,1357910,-11.6,19.99,7965128,6592055,20.82,-
3092,鴻碩,155913,131534,134167,18.53,16.2,704907,746897,-5.62,-
3229,晟鈦,127130,148544,79556,-14.41,59.79,618596,409834,50.93,本月因客戶需求增加，出貨量增加
